26.3	durotar	OBJ	guid104661948	entry1798	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721836	?	>	dd0
26.3	durotar	OBJ	guid218105444	entry2061	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
26.3	durotar	OBJ	guid2734687840	entry18083	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
26.3	durotar	OBJ	guid218105306	entry2061	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
26.3	durotar	OBJ	guid2030044594	entry12665	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
26.3	durotar	OBJ	guid218115986	entry2061	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
26.3	durotar	OBJ	guid1979723665	entry165750	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
26.3	durotar	OBJ	guid218115939	entry2061	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
26.3	durotar	OBJ	guid1811951457	entry165740	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
26.3	durotar	OBJ	guid758984739	entry2004013	lvl0	(-599,-4199)	d55	hp0	mv0	tgt3313710961	?	>	dd0
26.3	durotar	OBJ	guid1358955503	entry1617	lvl0	(-524,-4199)	d107	hp0	mv0	tgt3313711104	?	>	dd0
26.3	durotar	OBJ	guid2717921552	entry171938	lvl0	(-517,-4187)	d119	hp0	mv0	tgt3313686610	?	>	dd0
26.3	durotar	OBJ	guid2717921192	entry171938	lvl0	(-523,-4182)	d117	hp0	mv0	tgt3313677087	?	>	dd0
26.3	durotar	OBJ	guid218116000	entry2061	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
26.3	durotar	OBJ	guid1929392030	entry165747	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
26.3	durotar	OBJ	guid218115984	entry2061	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
26.3	durotar	OBJ	guid1946169231	entry165748	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
26.3	durotar	OBJ	guid2818584804	entry175784	lvl0	(-620,-4336)	d86	hp0	mv0	tgt3313992049	?	>	dd0
26.3	durotar	OBJ	guid218115982	entry2061	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
26.3	durotar	OBJ	guid1912614795	entry165746	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
28.3	durotar	PLR	guid20000	entry0	lvl60	(-618,-4250)	d0	hp100	mv0	tgt0	Obseye	>	dd0
28.3	durotar	OBJ	guid2717921506	entry171938	lvl0	(-674,-4300)	d75	hp0	mv0	tgt3313918464	?	>	dd0
28.3	durotar	OBJ	guid1832726800	entry180333	lvl0	(-570,-4300)	d69	hp0	mv0	tgt3313918751	?	>	dd0
28.3	durotar	OBJ	guid1815949583	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919898	?	>	dd0
28.3	durotar	OBJ	guid1815949582	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919693	?	>	dd0
28.3	durotar	OBJ	guid3074240779	entry183991	lvl0	(-571,-4302)	d70	hp0	mv0	tgt3313921208	?	>	dd0
28.3	durotar	OBJ	guid1698509055	entry2003813	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919529	?	>	dd0
28.3	durotar	OBJ	guid2667578992	entry3231	lvl0	(-592,-4300)	d57	hp0	mv0	tgt3313918566	?	>	dd0
28.3	durotar	OBJ	guid2604478758	entry18075	lvl0	(-556,-4303)	d82	hp0	mv0	tgt3313924628	?	>	dd0
28.3	durotar	OBJ	guid1849504035	entry2003566	lvl0	(-557,-4306)	d82	hp0	mv0	tgt3313929318	?	>	dd0
28.3	durotar	OBJ	guid2151493922	entry180352	lvl0	(-558,-4305)	d81	hp0	mv0	tgt3313928950	?	>	dd0
28.3	durotar	OBJ	guid2151493919	entry180352	lvl0	(-555,-4306)	d85	hp0	mv0	tgt3313930916	?	>	dd0
28.3	durotar	OBJ	guid1849504027	entry2003566	lvl0	(-556,-4306)	d84	hp0	mv0	tgt3313929830	?	>	dd0
28.3	durotar	OBJ	guid373109012	entry2003990	lvl0	(-555,-4300)	d81	hp0	mv0	tgt3313918751	?	>	dd0
28.3	durotar	OBJ	guid1698509063	entry2003813	lvl0	(-560,-4316)	d88	hp0	mv0	tgt3313951212	?	>	dd0
28.3	durotar	OBJ	guid1698509062	entry2003813	lvl0	(-560,-4317)	d89	hp0	mv0	tgt3313953464	?	>	dd0
28.3	durotar	OBJ	guid1698509061	entry2003813	lvl0	(-559,-4315)	d88	hp0	mv0	tgt3313948836	?	>	dd0
28.3	durotar	OBJ	guid1732063492	entry2004583	lvl0	(-562,-4317)	d88	hp0	mv0	tgt3313953423	?	>	dd0
28.3	durotar	OBJ	guid1732063491	entry2004583	lvl0	(-561,-4314)	d86	hp0	mv0	tgt3313946624	?	>	dd0
28.3	durotar	NPC	guid1526767228	entry6491	lvl60	(-639,-4298)	d52	hp100	mv0	tgt0	None	>	dd0
28.3	durotar	OBJ	guid3074240777	entry183991	lvl0	(-569,-4300)	d69	hp0	mv0	tgt3313917174	?	>	dd0
28.3	durotar	OBJ	guid2621255716	entry2003868	lvl0	(-569,-4268)	d52	hp0	mv0	tgt3313852416	?	>	dd0
28.3	durotar	OBJ	guid2671587620	entry164767	lvl0	(-552,-4299)	d82	hp0	mv0	tgt3313916211	?	>	dd0
28.3	durotar	OBJ	guid2151493921	entry180352	lvl0	(-552,-4297)	d81	hp0	mv0	tgt3313910968	?	>	dd0
28.3	durotar	OBJ	guid2151493920	entry180352	lvl0	(-555,-4295)	d78	hp0	mv0	tgt3313907773	?	>	dd0
28.3	durotar	OBJ	guid2889691417	entry2003884	lvl0	(-554,-4298)	d80	hp0	mv0	tgt3313913590	?	>	dd0
28.3	durotar	OBJ	guid675098903	entry1000232	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313916191	?	>	dd0
28.3	durotar	OBJ	guid2554147094	entry180888	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313915843	?	>	dd0
28.3	durotar	OBJ	guid2117939473	entry180350	lvl0	(-560,-4283)	d67	hp0	mv0	tgt3313882255	?	>	dd0
28.3	durotar	OBJ	guid2688364801	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880658	?	>	dd0
28.3	durotar	OBJ	guid1698509056	entry2003813	lvl0	(-561,-4287)	d68	hp0	mv0	tgt3313891635	?	>	dd0
28.3	durotar	OBJ	guid2688364798	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880125	?	>	dd0
28.3	durotar	OBJ	guid188559613	entry2004747	lvl0	(-559,-4284)	d68	hp0	mv0	tgt3313885471	?	>	dd0
28.3	durotar	OBJ	guid440217852	entry2004506	lvl0	(-562,-4284)	d66	hp0	mv0	tgt3313885778	?	>	dd0
28.3	durotar	OBJ	guid2717921632	entry171938	lvl0	(-556,-4289)	d73	hp0	mv0	tgt3313894851	?	>	dd0
28.3	durotar	OBJ	guid2717921630	entry171938	lvl0	(-552,-4292)	d79	hp0	mv0	tgt3313902100	?	>	dd0
28.3	durotar	OBJ	guid691875874	entry2004009	lvl0	(-661,-4264)	d45	hp0	mv0	tgt3313845023	?	>	dd0
28.3	durotar	OBJ	guid1698508832	entry2003813	lvl0	(-639,-4240)	d23	hp0	mv0	tgt3313795461	?	>	dd0
28.3	durotar	OBJ	guid389885983	entry2003991	lvl0	(-639,-4238)	d24	hp0	mv0	tgt3313791857	?	>	dd0
28.3	durotar	OBJ	guid2000498731	entry2003831	lvl0	(-602,-4246)	d17	hp0	mv0	tgt3313806807	?	>	dd0
28.3	durotar	OBJ	guid2889691178	entry2003884	lvl0	(-603,-4246)	d16	hp0	mv0	tgt3313807852	?	>	dd0
28.3	durotar	OBJ	guid2889691176	entry2003884	lvl0	(-603,-4255)	d16	hp0	mv0	tgt3313826509	?	>	dd0
28.3	durotar	OBJ	guid3762106407	entry2004704	lvl0	(-602,-4255)	d16	hp0	mv0	tgt3313826734	?	>	dd0
28.3	durotar	OBJ	guid3443339301	entry2000077	lvl0	(-602,-4246)	d16	hp0	mv0	tgt3313806582	?	>	dd0
28.3	durotar	OBJ	guid218103823	entry2061	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
28.3	durotar	OBJ	guid201326606	entry3084	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
28.3	durotar	OBJ	guid2889691177	entry2003884	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313815491	?	>	dd0
28.3	durotar	OBJ	guid3745329190	entry2004703	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313816494	?	>	dd0
28.3	durotar	OBJ	guid1899835421	entry2003569	lvl0	(-637,-4233)	d26	hp0	mv0	tgt3313781371	?	>	dd0
28.3	durotar	OBJ	guid1966944284	entry2003829	lvl0	(-622,-4208)	d42	hp0	mv0	tgt3313728901	?	>	dd0
28.3	durotar	OBJ	guid2772239305	entry173221	lvl0	(-608,-4207)	d44	hp0	mv0	tgt3313727345	?	>	dd0
28.3	durotar	OBJ	guid2268934177	entry1000071	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721856	?	>	dd0
28.3	durotar	OBJ	guid104661948	entry1798	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721836	?	>	dd0
28.3	durotar	OBJ	guid218105444	entry2061	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
28.3	durotar	OBJ	guid2734687840	entry18083	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
28.3	durotar	OBJ	guid218105306	entry2061	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
28.3	durotar	OBJ	guid2030044594	entry12665	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
28.3	durotar	OBJ	guid218115986	entry2061	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
28.3	durotar	OBJ	guid1979723665	entry165750	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
28.3	durotar	OBJ	guid218115939	entry2061	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
28.3	durotar	OBJ	guid1811951457	entry165740	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
28.3	durotar	OBJ	guid758984739	entry2004013	lvl0	(-599,-4199)	d55	hp0	mv0	tgt3313710961	?	>	dd0
28.3	durotar	OBJ	guid1358955503	entry1617	lvl0	(-524,-4199)	d107	hp0	mv0	tgt3313711104	?	>	dd0
28.3	durotar	OBJ	guid2717921552	entry171938	lvl0	(-517,-4187)	d119	hp0	mv0	tgt3313686610	?	>	dd0
28.3	durotar	OBJ	guid2717921192	entry171938	lvl0	(-523,-4182)	d117	hp0	mv0	tgt3313677087	?	>	dd0
28.3	durotar	OBJ	guid218116000	entry2061	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
28.3	durotar	OBJ	guid1929392030	entry165747	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
28.3	durotar	OBJ	guid218115984	entry2061	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
28.3	durotar	OBJ	guid1946169231	entry165748	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
28.3	durotar	OBJ	guid2818584804	entry175784	lvl0	(-620,-4336)	d86	hp0	mv0	tgt3313992049	?	>	dd0
28.3	durotar	OBJ	guid218115982	entry2061	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
28.3	durotar	OBJ	guid1912614795	entry165746	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
30.5	durotar	PLR	guid20000	entry0	lvl60	(-618,-4250)	d0	hp100	mv0	tgt0	Obseye	>	dd0
30.5	durotar	OBJ	guid2717921506	entry171938	lvl0	(-674,-4300)	d75	hp0	mv0	tgt3313918464	?	>	dd0
30.5	durotar	OBJ	guid1832726800	entry180333	lvl0	(-570,-4300)	d69	hp0	mv0	tgt3313918751	?	>	dd0
30.5	durotar	OBJ	guid1815949583	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919898	?	>	dd0
30.5	durotar	OBJ	guid1815949582	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919693	?	>	dd0
30.5	durotar	OBJ	guid3074240779	entry183991	lvl0	(-571,-4302)	d70	hp0	mv0	tgt3313921208	?	>	dd0
30.5	durotar	OBJ	guid1698509055	entry2003813	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919529	?	>	dd0
30.5	durotar	OBJ	guid2667578992	entry3231	lvl0	(-592,-4300)	d57	hp0	mv0	tgt3313918566	?	>	dd0
30.5	durotar	OBJ	guid2604478758	entry18075	lvl0	(-556,-4303)	d82	hp0	mv0	tgt3313924628	?	>	dd0
30.5	durotar	OBJ	guid1849504035	entry2003566	lvl0	(-557,-4306)	d82	hp0	mv0	tgt3313929318	?	>	dd0
30.5	durotar	OBJ	guid2151493922	entry180352	lvl0	(-558,-4305)	d81	hp0	mv0	tgt3313928950	?	>	dd0
30.5	durotar	OBJ	guid2151493919	entry180352	lvl0	(-555,-4306)	d85	hp0	mv0	tgt3313930916	?	>	dd0
30.5	durotar	OBJ	guid1849504027	entry2003566	lvl0	(-556,-4306)	d84	hp0	mv0	tgt3313929830	?	>	dd0
30.5	durotar	OBJ	guid373109012	entry2003990	lvl0	(-555,-4300)	d81	hp0	mv0	tgt3313918751	?	>	dd0
30.5	durotar	OBJ	guid1698509063	entry2003813	lvl0	(-560,-4316)	d88	hp0	mv0	tgt3313951212	?	>	dd0
30.5	durotar	OBJ	guid1698509062	entry2003813	lvl0	(-560,-4317)	d89	hp0	mv0	tgt3313953464	?	>	dd0
30.5	durotar	OBJ	guid1698509061	entry2003813	lvl0	(-559,-4315)	d88	hp0	mv0	tgt3313948836	?	>	dd0
30.5	durotar	OBJ	guid1732063492	entry2004583	lvl0	(-562,-4317)	d88	hp0	mv0	tgt3313953423	?	>	dd0
30.5	durotar	OBJ	guid1732063491	entry2004583	lvl0	(-561,-4314)	d86	hp0	mv0	tgt3313946624	?	>	dd0
30.5	durotar	NPC	guid1526767228	entry6491	lvl60	(-639,-4298)	d52	hp100	mv0	tgt0	None	>	dd0
30.5	durotar	OBJ	guid3074240777	entry183991	lvl0	(-569,-4300)	d69	hp0	mv0	tgt3313917174	?	>	dd0
30.5	durotar	OBJ	guid2621255716	entry2003868	lvl0	(-569,-4268)	d52	hp0	mv0	tgt3313852416	?	>	dd0
30.5	durotar	OBJ	guid2671587620	entry164767	lvl0	(-552,-4299)	d82	hp0	mv0	tgt3313916211	?	>	dd0
30.5	durotar	OBJ	guid2151493921	entry180352	lvl0	(-552,-4297)	d81	hp0	mv0	tgt3313910968	?	>	dd0
30.5	durotar	OBJ	guid2151493920	entry180352	lvl0	(-555,-4295)	d78	hp0	mv0	tgt3313907773	?	>	dd0
30.5	durotar	OBJ	guid2889691417	entry2003884	lvl0	(-554,-4298)	d80	hp0	mv0	tgt3313913590	?	>	dd0
30.5	durotar	OBJ	guid675098903	entry1000232	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313916191	?	>	dd0
30.5	durotar	OBJ	guid2554147094	entry180888	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313915843	?	>	dd0
30.5	durotar	OBJ	guid2117939473	entry180350	lvl0	(-560,-4283)	d67	hp0	mv0	tgt3313882255	?	>	dd0
30.5	durotar	OBJ	guid2688364801	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880658	?	>	dd0
30.5	durotar	OBJ	guid1698509056	entry2003813	lvl0	(-561,-4287)	d68	hp0	mv0	tgt3313891635	?	>	dd0
30.5	durotar	OBJ	guid2688364798	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880125	?	>	dd0
30.5	durotar	OBJ	guid188559613	entry2004747	lvl0	(-559,-4284)	d68	hp0	mv0	tgt3313885471	?	>	dd0
30.5	durotar	OBJ	guid440217852	entry2004506	lvl0	(-562,-4284)	d66	hp0	mv0	tgt3313885778	?	>	dd0
30.5	durotar	OBJ	guid2717921632	entry171938	lvl0	(-556,-4289)	d73	hp0	mv0	tgt3313894851	?	>	dd0
30.5	durotar	OBJ	guid2717921630	entry171938	lvl0	(-552,-4292)	d79	hp0	mv0	tgt3313902100	?	>	dd0
30.5	durotar	OBJ	guid691875874	entry2004009	lvl0	(-661,-4264)	d45	hp0	mv0	tgt3313845023	?	>	dd0
30.5	durotar	OBJ	guid1698508832	entry2003813	lvl0	(-639,-4240)	d23	hp0	mv0	tgt3313795461	?	>	dd0
30.5	durotar	OBJ	guid389885983	entry2003991	lvl0	(-639,-4238)	d24	hp0	mv0	tgt3313791857	?	>	dd0
30.5	durotar	OBJ	guid2000498731	entry2003831	lvl0	(-602,-4246)	d17	hp0	mv0	tgt3313806807	?	>	dd0
30.5	durotar	OBJ	guid2889691178	entry2003884	lvl0	(-603,-4246)	d16	hp0	mv0	tgt3313807852	?	>	dd0
30.5	durotar	OBJ	guid2889691176	entry2003884	lvl0	(-603,-4255)	d16	hp0	mv0	tgt3313826509	?	>	dd0
30.5	durotar	OBJ	guid3762106407	entry2004704	lvl0	(-602,-4255)	d16	hp0	mv0	tgt3313826734	?	>	dd0
30.5	durotar	OBJ	guid3443339301	entry2000077	lvl0	(-602,-4246)	d16	hp0	mv0	tgt3313806582	?	>	dd0
30.5	durotar	OBJ	guid218103823	entry2061	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
30.5	durotar	OBJ	guid201326606	entry3084	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
30.5	durotar	OBJ	guid2889691177	entry2003884	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313815491	?	>	dd0
30.5	durotar	OBJ	guid3745329190	entry2004703	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313816494	?	>	dd0
30.5	durotar	OBJ	guid1899835421	entry2003569	lvl0	(-637,-4233)	d26	hp0	mv0	tgt3313781371	?	>	dd0
30.5	durotar	OBJ	guid1966944284	entry2003829	lvl0	(-622,-4208)	d42	hp0	mv0	tgt3313728901	?	>	dd0
30.5	durotar	OBJ	guid2772239305	entry173221	lvl0	(-608,-4207)	d44	hp0	mv0	tgt3313727345	?	>	dd0
30.5	durotar	OBJ	guid2268934177	entry1000071	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721856	?	>	dd0
30.5	durotar	OBJ	guid104661948	entry1798	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721836	?	>	dd0
30.5	durotar	OBJ	guid218105444	entry2061	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
30.5	durotar	OBJ	guid2734687840	entry18083	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
30.5	durotar	OBJ	guid218105306	entry2061	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
30.5	durotar	OBJ	guid2030044594	entry12665	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
30.5	durotar	OBJ	guid218115986	entry2061	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
30.5	durotar	OBJ	guid1979723665	entry165750	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
30.5	durotar	OBJ	guid218115939	entry2061	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
30.5	durotar	OBJ	guid1811951457	entry165740	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
30.5	durotar	OBJ	guid758984739	entry2004013	lvl0	(-599,-4199)	d55	hp0	mv0	tgt3313710961	?	>	dd0
30.5	durotar	OBJ	guid1358955503	entry1617	lvl0	(-524,-4199)	d107	hp0	mv0	tgt3313711104	?	>	dd0
30.5	durotar	OBJ	guid2717921552	entry171938	lvl0	(-517,-4187)	d119	hp0	mv0	tgt3313686610	?	>	dd0
30.5	durotar	OBJ	guid2717921192	entry171938	lvl0	(-523,-4182)	d117	hp0	mv0	tgt3313677087	?	>	dd0
30.5	durotar	OBJ	guid218116000	entry2061	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
30.5	durotar	OBJ	guid1929392030	entry165747	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
30.5	durotar	OBJ	guid218115984	entry2061	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
30.5	durotar	OBJ	guid1946169231	entry165748	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
30.5	durotar	OBJ	guid2818584804	entry175784	lvl0	(-620,-4336)	d86	hp0	mv0	tgt3313992049	?	>	dd0
30.5	durotar	OBJ	guid218115982	entry2061	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
30.5	durotar	OBJ	guid1912614795	entry165746	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
32.7	durotar	PLR	guid20000	entry0	lvl60	(-618,-4250)	d0	hp100	mv0	tgt0	Obseye	>	dd0
32.7	durotar	OBJ	guid2717921506	entry171938	lvl0	(-674,-4300)	d75	hp0	mv0	tgt3313918464	?	>	dd0
32.7	durotar	OBJ	guid1832726800	entry180333	lvl0	(-570,-4300)	d69	hp0	mv0	tgt3313918751	?	>	dd0
32.7	durotar	OBJ	guid1815949583	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919898	?	>	dd0
32.7	durotar	OBJ	guid1815949582	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919693	?	>	dd0
32.7	durotar	OBJ	guid3074240779	entry183991	lvl0	(-571,-4302)	d70	hp0	mv0	tgt3313921208	?	>	dd0
32.7	durotar	OBJ	guid1698509055	entry2003813	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919529	?	>	dd0
32.7	durotar	OBJ	guid2667578992	entry3231	lvl0	(-592,-4300)	d57	hp0	mv0	tgt3313918566	?	>	dd0
32.7	durotar	OBJ	guid2604478758	entry18075	lvl0	(-556,-4303)	d82	hp0	mv0	tgt3313924628	?	>	dd0
32.7	durotar	OBJ	guid1849504035	entry2003566	lvl0	(-557,-4306)	d82	hp0	mv0	tgt3313929318	?	>	dd0
32.7	durotar	OBJ	guid2151493922	entry180352	lvl0	(-558,-4305)	d81	hp0	mv0	tgt3313928950	?	>	dd0
32.7	durotar	OBJ	guid2151493919	entry180352	lvl0	(-555,-4306)	d85	hp0	mv0	tgt3313930916	?	>	dd0
32.7	durotar	OBJ	guid1849504027	entry2003566	lvl0	(-556,-4306)	d84	hp0	mv0	tgt3313929830	?	>	dd0
32.7	durotar	OBJ	guid373109012	entry2003990	lvl0	(-555,-4300)	d81	hp0	mv0	tgt3313918751	?	>	dd0
32.7	durotar	OBJ	guid1698509063	entry2003813	lvl0	(-560,-4316)	d88	hp0	mv0	tgt3313951212	?	>	dd0
32.7	durotar	OBJ	guid1698509062	entry2003813	lvl0	(-560,-4317)	d89	hp0	mv0	tgt3313953464	?	>	dd0
32.7	durotar	OBJ	guid1698509061	entry2003813	lvl0	(-559,-4315)	d88	hp0	mv0	tgt3313948836	?	>	dd0
32.7	durotar	OBJ	guid1732063492	entry2004583	lvl0	(-562,-4317)	d88	hp0	mv0	tgt3313953423	?	>	dd0
32.7	durotar	OBJ	guid1732063491	entry2004583	lvl0	(-561,-4314)	d86	hp0	mv0	tgt3313946624	?	>	dd0
32.7	durotar	NPC	guid1526767228	entry6491	lvl60	(-639,-4298)	d52	hp100	mv0	tgt0	None	>	dd0
32.7	durotar	OBJ	guid3074240777	entry183991	lvl0	(-569,-4300)	d69	hp0	mv0	tgt3313917174	?	>	dd0
32.7	durotar	OBJ	guid2621255716	entry2003868	lvl0	(-569,-4268)	d52	hp0	mv0	tgt3313852416	?	>	dd0
32.7	durotar	OBJ	guid2671587620	entry164767	lvl0	(-552,-4299)	d82	hp0	mv0	tgt3313916211	?	>	dd0
32.7	durotar	OBJ	guid2151493921	entry180352	lvl0	(-552,-4297)	d81	hp0	mv0	tgt3313910968	?	>	dd0
32.7	durotar	OBJ	guid2151493920	entry180352	lvl0	(-555,-4295)	d78	hp0	mv0	tgt3313907773	?	>	dd0
32.7	durotar	OBJ	guid2889691417	entry2003884	lvl0	(-554,-4298)	d80	hp0	mv0	tgt3313913590	?	>	dd0
32.7	durotar	OBJ	guid675098903	entry1000232	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313916191	?	>	dd0
32.7	durotar	OBJ	guid2554147094	entry180888	lvl0	(-554,-4299)	d81	hp0	mv0	tgt3313915843	?	>	dd0
32.7	durotar	OBJ	guid2117939473	entry180350	lvl0	(-560,-4283)	d67	hp0	mv0	tgt3313882255	?	>	dd0
32.7	durotar	OBJ	guid2688364801	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880658	?	>	dd0
32.7	durotar	OBJ	guid1698509056	entry2003813	lvl0	(-561,-4287)	d68	hp0	mv0	tgt3313891635	?	>	dd0
32.7	durotar	OBJ	guid2688364798	entry1000096	lvl0	(-561,-4282)	d65	hp0	mv0	tgt3313880125	?	>	dd0
32.7	durotar	OBJ	guid188559613	entry2004747	lvl0	(-559,-4284)	d68	hp0	mv0	tgt3313885471	?	>	dd0
32.7	durotar	OBJ	guid440217852	entry2004506	lvl0	(-562,-4284)	d66	hp0	mv0	tgt3313885778	?	>	dd0
32.7	durotar	OBJ	guid2717921632	entry171938	lvl0	(-556,-4289)	d73	hp0	mv0	tgt3313894851	?	>	dd0
32.7	durotar	OBJ	guid2717921630	entry171938	lvl0	(-552,-4292)	d79	hp0	mv0	tgt3313902100	?	>	dd0
32.7	durotar	OBJ	guid691875874	entry2004009	lvl0	(-661,-4264)	d45	hp0	mv0	tgt3313845023	?	>	dd0
32.7	durotar	OBJ	guid1698508832	entry2003813	lvl0	(-639,-4240)	d23	hp0	mv0	tgt3313795461	?	>	dd0
32.7	durotar	OBJ	guid389885983	entry2003991	lvl0	(-639,-4238)	d24	hp0	mv0	tgt3313791857	?	>	dd0
32.7	durotar	OBJ	guid2000498731	entry2003831	lvl0	(-602,-4246)	d17	hp0	mv0	tgt3313806807	?	>	dd0
32.7	durotar	OBJ	guid2889691178	entry2003884	lvl0	(-603,-4246)	d16	hp0	mv0	tgt3313807852	?	>	dd0
32.7	durotar	OBJ	guid2889691176	entry2003884	lvl0	(-603,-4255)	d16	hp0	mv0	tgt3313826509	?	>	dd0
32.7	durotar	OBJ	guid3762106407	entry2004704	lvl0	(-602,-4255)	d16	hp0	mv0	tgt3313826734	?	>	dd0
32.7	durotar	OBJ	guid3443339301	entry2000077	lvl0	(-602,-4246)	d16	hp0	mv0	tgt3313806582	?	>	dd0
32.7	durotar	OBJ	guid218103823	entry2061	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
32.7	durotar	OBJ	guid201326606	entry3084	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
32.7	durotar	OBJ	guid2889691177	entry2003884	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313815491	?	>	dd0
